id,name,title_en,title_de,metadata_created,metadata_modified,days_since_modified,organization_name,publisher,description_length,num_keywords,num_themes,num_resources,resource_formats,has_api,license_id,completeness_score,title_length
566bca69-4fcc-445a-8929-da702d573c43,gebaude-nach-gemeinde-gebaudekategorie-und-eigentumertyp-1990-und-2000,,"Gebäude nach Gemeinde, Gebäudekategorie und Hauseigentümertyp, 1990 und 2000",2022-05-11T13:41:42.907675,2026-03-06T13:12:46.572300,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",260,5,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,88
20cd3745-acb6-44c9-9652-1e73f063ee9f,wohnungsstruktur-bewohnte-wohnungen-nach-kanton-anzahl-zimmer-bewohnertyp-miet-und-fl-1990-2000,,"Wohnungsstruktur: Bewohnte Wohnungen nach Kanton, Anzahl Zimmer, Bewohnertyp, Miet- und Flächenklassen, 1970, 1980, 1990, 2000",2022-05-11T13:41:21.316405,2026-03-06T13:12:44.109286,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",245,5,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,148
57c183e2-8d90-47aa-aa60-a541c0000353,wohnungen-nach-kanton-anzahl-zimmer-belegungsart-bewohnertyp-gebaudekategorie-und-eigentum-2000,,"Wohnungen nach Kanton, Anzahl Zimmer, Belegungsart, Bewohnertyp, Gebäudekategorie und Eigentümertyp, 1990 und 2000",2022-05-11T13:41:31.847117,2026-03-06T13:12:41.474761,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",441,5,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,168
c64405d7-2775-42fc-9343-4c44a3ba97d5,familienhaushalte-mit-kindern-nach-region-haushaltstyp-und-anzahl-lediger-kinder-unter-18-jahre,,"Familienhaushalte mit Kindern nach institutionellen Gliederungen, Haushaltstyp und Anzahl lediger Kinder unter 18 Jahren, 1970-2000",2022-05-11T13:40:56.458400,2026-03-06T13:12:37.513428,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",197,7,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,163
728e5e62-c9f8-4ebf-a25d-2eb3eecdd387,gebaude-nach-gemeinde-gebaudekategorie-und-bauperiode-1970-1980-1990-2000,,"Gebäude nach Gemeinde, Gebäudekategorie und Bauperiode, 1970, 1980, 1990, 2000",2022-05-11T13:42:04.546371,2026-03-06T13:12:32.439028,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",224,5,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,124
efd6e39a-d596-4c08-bf24-54e30f983513,kanton-st-gallen-haushalte-und-familien,,Kanton St. Gallen: Haushalte und Familien,2023-07-20T06:18:26.117561,2026-03-06T13:12:25.222859,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"HTML,JSON,XLS,JSON,HTML,JSON,XLS,HTML,XLS",False,,0.7778,41
d83130c1-9646-4484-8c1b-a94d43a0af30,kanton-solothurn-erwerbsleben-und-ausbildung,,Kanton Solothurn: Erwerbsleben und Ausbildung,2023-07-20T06:19:56.908377,2026-03-06T13:12:18.526292,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,XLS,JSON,XLS,JSON,HTML,HTML,XLS,JSON",False,,0.7778,47
6fed3166-9b1e-4ed0-9267-db5290f981ff,kanton-waadt-erwerbsleben-und-ausbildung,,Kanton Waadt: Erwerbsleben und Ausbildung,2023-07-20T06:20:16.017473,2026-03-06T13:12:11.450525,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,HTML,JSON,HTML,XLS,XLS,JSON,XLS,JSON",False,,0.7778,44
95e400ea-5ef8-49fb-9224-751db42ff0a8,kanton-basel-stadt-erwerbsleben-und-ausbildung,,Kanton Basel-Stadt: Erwerbsleben und Ausbildung,2023-07-20T06:19:25.324448,2026-03-06T13:12:02.830142,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,XLS,JSON,XLS,HTML,JSON,XLS,HTML,JSON",False,,0.7778,53
c926368a-99b4-482d-bdbd-59f313d61f0d,monatlicher-bruttolohn-schweizerinnen-und-auslanderinnen-schweiz-und-grossregionen,,Monatlicher Bruttolohn SchweizerInnen und AusländerInnen,2022-05-11T13:44:34.846837,2026-03-06T13:11:56.736869,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",283,17,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,63
42d2ff84-9e8a-4cae-a786-bbc078a50e24,kanton-appenzell-a-rh-haushalte-und-familien,,Kanton Appenzell A.Rh: Haushalte und Familien,2023-07-20T06:18:41.045248,2026-03-06T13:11:51.355756,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"HTML,XLS,HTML,XLS,JSON,HTML,JSON,JSON,XLS",False,,0.7778,59
f571145a-3283-4523-86da-bcb070c33ee3,kanton-luzern-erwerbsleben-und-ausbildung,,Kanton Luzern: Erwerbsleben und Ausbildung,2023-07-20T06:19:05.312609,2026-03-06T13:11:43.722925,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,JSON,HTML,XLS,JSON,HTML,XLS,JSON,HTML",False,,0.7778,58
bfe7e73e-e709-4aa8-be97-8964c211aa79,kanton-genf-haushalte-und-familien,,Kanton Genf: Haushalte und Familien,2023-07-20T06:19:14.511056,2026-03-06T13:11:36.321897,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"JSON,HTML,XLS,HTML,XLS,HTML,JSON,JSON,XLS",False,,0.7778,39
f9327300-fb3e-480d-95cf-30301e9d26bb,kanton-tessin-erwerbsleben-und-ausbildung,,Kanton Tessin: Erwerbsleben und Ausbildung,2023-07-20T06:20:10.609006,2026-03-06T13:11:29.820707,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,JSON,HTML,XLS,JSON,XLS,JSON,HTML,HTML",False,,0.7778,46
90beaddf-4f48-4211-9e34-ff68d4308f98,kanton-genf-erwerbsleben-und-ausbildung,,Kanton Genf: Erwerbsleben und Ausbildung,2023-07-20T06:19:48.329507,2026-03-06T13:11:23.227855,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,XLS,XLS,JSON,HTML,JSON,HTML,HTML,JSON",False,,0.7778,47
e52318fc-8143-4cd0-8176-c1c89e79cb61,kanton-uri-erwerbsleben-und-ausbildung,,Kanton Uri: Erwerbsleben und Ausbildung,2023-07-20T06:18:58.362685,2026-03-06T13:11:14.022477,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,HTML,HTML,JSON,JSON,XLS,JSON,XLS,XLS",False,,0.7778,43
9f94e683-1b6b-4f59-b19a-fceb02e0e022,kanton-wallis-erwerbsleben-und-ausbildung,,Kanton Wallis: Erwerbsleben und Ausbildung,2023-07-20T06:19:32.241760,2026-03-06T13:11:06.023777,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,HTML,JSON,JSON,HTML,XLS,XLS,XLS,JSON",False,,0.7778,47
d5ab634a-b188-48dd-bc41-1f9995f730b2,arbeitsstatten-und-beschaftigte-nach-gemeinde-wirtschaftssektor-und-grossenklasse-bz,,"Arbeitsstätten und Beschäftigte nach Gemeinde, Wirtschaftssektor und Grössenklasse (BZ)",2022-05-11T13:41:23.639068,2026-03-06T13:11:00.011273,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",164,5,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,93
ca4f728c-b69c-471a-b09d-a22780e828a0,kanton-basel-landschaft-erwerbsleben-und-ausbildung,,Kanton Basel-Landschaft: Erwerbsleben und Ausbildung,2023-07-20T06:19:53.442107,2026-03-06T13:10:54.851849,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"JSON,HTML,HTML,XLS,JSON,JSON,XLS,HTML,XLS",False,,0.7778,56
c0f3c739-58d7-40fd-a212-24ffc109e0e8,kanton-thurgau-haushalte-und-familien,,Kanton Thurgau: Haushalte und Familien,2023-07-20T06:19:21.821750,2026-03-06T13:10:46.957906,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"XLS,HTML,JSON,HTML,JSON,XLS,HTML,JSON,XLS",False,,0.7778,40
cf8ad448-2059-4cd4-8b06-4c7f319ddc76,kanton-graubunden-haushalte-und-familien,,Kanton Graubünden: Haushalte und Familien,2023-07-20T06:18:30.045202,2026-03-06T13:10:41.568395,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"JSON,JSON,JSON,HTML,HTML,HTML,XLS,XLS,XLS",False,,0.7778,41
009a5c6b-92ea-4dc6-9946-3b444a77f3a3,kanton-tessin-haushalte-und-familien,,Kanton Tessin: Haushalte und Familien,2023-07-20T06:18:56.933403,2026-03-06T13:10:36.594608,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"HTML,JSON,HTML,HTML,XLS,XLS,JSON,JSON,XLS",False,,0.7778,38
9f2aa80d-df0d-46bd-8d51-17282c183a15,monatlicher-bruttolohn-nach-ausbildung,,Monatlicher Bruttolohn nach Ausbildung,2022-05-11T13:44:19.518963,2026-03-06T13:10:31.614064,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",200,17,1,4,"SERVICE,HTML,SERVICE,HTML",False,,0.7778,39
bf017c2b-7692-4c94-bf78-ab5ef6532aa4,kanton-schaffhausen-erwerbsleben-und-ausbildung,,Kanton Schaffhausen: Erwerbsleben und Ausbildung,2023-07-20T06:19:30.609089,2026-03-06T13:10:27.553174,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,XLS,JSON,JSON,HTML,HTML,XLS,HTML,JSON",False,,0.7778,49
1815bc4a-03e0-4feb-8aef-1f73fee79b7a,kanton-nidwalden-erwerbsleben-und-ausbildung,,Kanton Nidwalden: Erwerbsleben und Ausbildung,2023-07-20T06:19:29.118386,2026-03-06T13:10:21.772543,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"JSON,XLS,HTML,JSON,HTML,XLS,XLS,JSON,HTML",False,,0.7778,48
38bc1089-bc66-403f-b41f-69da97772881,haufigkeitsverteilung-monatlicher-nettolohn-voll-und-teilzeitbeschaftigte-nach-lohnhohenklassen21,,Häufigkeitsverteilung Voll- und Teilzeitbeschäftigte nach Nettolohnhöhenklassen,2022-05-11T13:44:22.704993,2026-03-06T13:10:16.313703,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",204,17,1,4,"SERVICE,HTML,HTML,SERVICE",False,,0.7778,99
46378190-800c-4609-801e-03bc32fdbe9a,kanton-thurgau-erwerbsleben-und-ausbildung,,Kanton Thurgau: Erwerbsleben und Ausbildung,2023-07-20T06:20:11.921921,2026-03-06T13:10:12.337856,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"JSON,XLS,JSON,XLS,HTML,HTML,JSON,XLS,HTML",False,,0.7778,48
b1ee9d29-775c-4fdb-ba2f-767d6e23bbef,kanton-zug-erwerbsleben-und-ausbildung,,Kanton Zug: Erwerbsleben und Ausbildung,2023-07-20T06:20:21.517137,2026-03-06T13:10:05.952312,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,XLS,XLS,HTML,HTML,JSON,JSON,HTML,JSON",False,,0.7778,44
30e64f27-0102-4bd3-807b-93b7901eee1a,institutionelle-einheiten-und-beschaftigte-nach-kanton-wirtschaftsabteilung-grossenklasse-typ-o,,"Institutionelle Einheiten und Beschäftigte nach Kanton, Wirtschaftsabteilung, Grössenklasse, Typ, öffentlicher/privater Sektor und wirtschaftliche Ausrichtung (BZ)",2022-05-11T13:42:01.936357,2026-03-06T13:09:58.274731,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",394,5,1,4,"SERVICE,HTML,SERVICE,HTML",False,,0.7778,163
4543e725-0eb7-4174-a220-d6ec21753787,arbeitsstatten-und-beschaftigte-nach-kanton-wirtschaftssektor-und-grossenklasse-bz,,"Arbeitsstätten und Beschäftigte nach Kanton, Wirtschaftssektor und Grössenklasse (BZ)",2022-05-11T13:43:10.005944,2026-03-06T13:09:56.155118,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",162,5,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,92
4885cfe6-100e-4c4d-831a-c0b904a7335b,kanton-zurich-erwerbsleben-und-ausbildung,,Kanton Zürich: Erwerbsleben und Ausbildung,2023-07-20T06:19:04.047969,2026-03-06T13:09:53.134026,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,XLS,HTML,JSON,HTML,JSON,HTML,JSON,XLS",False,,0.7778,57
1908a13b-73c5-40bc-8c01-9cfc8c853136,statistisches-jahrbuch-der-schweiz-2012,Statistical Yearbook of Switzerland 2012,Statistisches Jahrbuch der Schweiz 2012,2022-05-11T13:45:07.211713,2026-03-06T13:09:49.834854,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",421,5,1,5,"PDF,HTML,HTML,HTML,HTML",False,,0.8333,40
db170a12-9f1c-4626-873b-35cc76c358d2,kanton-obwalden-erwerbsleben-und-ausbildung,,Kanton Obwalden: Erwerbsleben und Ausbildung,2023-07-20T06:20:04.843749,2026-03-06T13:09:46.926393,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,JSON,XLS,HTML,HTML,XLS,JSON,JSON,HTML",False,,0.7778,47
5253ca28-1a96-4102-981a-27974f1a1511,kanton-aargau-erwerbsleben-und-ausbildung,,Kanton Aargau: Erwerbsleben und Ausbildung,2023-07-20T06:20:17.424874,2026-03-06T13:09:43.136201,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,HTML,HTML,XLS,JSON,HTML,JSON,XLS,JSON",False,,0.7778,47
4e46717e-7495-40d2-ae0d-1300cc0b73d9,kanton-aarau-haushalte-und-familien,,Kanton Aarau: Haushalte und Familien,2023-07-20T06:18:28.661832,2026-03-06T13:09:39.365354,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"HTML,HTML,XLS,XLS,JSON,XLS,HTML,JSON,JSON",False,,0.7778,39
d834a341-b144-4676-916c-e79be495ac30,kanton-appenzell-a-rh-erwerbsleben-und-ausbildung,,Kanton Appenzell A.Rh: Erwerbsleben und Ausbildung,2023-07-20T06:19:39.621949,2026-03-06T13:09:35.669489,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,JSON,XLS,HTML,JSON,HTML,JSON,XLS,HTML",False,,0.7778,58
ab9f3dd0-442b-4eeb-80c3-b60a14410277,kanton-wallis-haushalte-und-familien,,Kanton Wallis: Haushalte und Familien,2023-07-20T06:18:55.641898,2026-03-06T13:09:31.855354,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"HTML,JSON,JSON,XLS,HTML,HTML,XLS,XLS,JSON",False,,0.7778,39
783464ff-7aae-45ea-90ee-988daa68ff4f,monatlicher-bruttolohn-nach-tatigkeit-schweiz-und-grossregionen,,Monatlicher Bruttolohn nach Tätigkeit,2022-05-11T13:43:25.745044,2026-03-06T13:09:28.440270,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",182,17,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,48
a43568c0-abbb-4d45-b6e1-89ad22f981a5,kanton-graubunden-erwerbsleben-und-ausbildung,,Kanton Graubünden: Erwerbsleben und Ausbildung,2023-07-20T06:20:09.168102,2026-03-06T13:09:25.549186,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,JSON,JSON,JSON,XLS,HTML,XLS,HTML,XLS",False,,0.7778,48
8dc288ff-d474-471f-94bc-da9c6c8435d6,kanton-bern-erwerbsleben-und-ausbildung,,Kanton Bern: Erwerbsleben und Ausbildung,2023-07-20T06:18:45.269712,2026-03-06T13:09:21.833202,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,JSON,XLS,JSON,JSON,XLS,HTML,XLS,HTML",False,,0.7778,56
fc51bb2d-e104-4875-bdbf-cd0d01c6bf20,arbeitsstatten-und-beschaftigte-nach-kanton-und-wirtschaftsart-bz,,Arbeitsstätten und Beschäftigte nach Kanton und Wirtschaftsart (BZ),2022-05-11T13:42:51.735864,2026-03-06T13:09:18.374673,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",144,5,1,4,"SERVICE,HTML,HTML,SERVICE",False,,0.7778,69
b27253be-fc1a-4728-8b5e-3f50111833ef,kanton-freiburg-erwerbsleben-und-ausbildung,,Kanton Freiburg: Erwerbsleben und Ausbildung,2023-07-20T06:20:20.026998,2026-03-06T13:09:15.905314,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"HTML,HTML,JSON,XLS,JSON,HTML,JSON,XLS,XLS",False,,0.7778,48
f3cb83c3-ae46-4370-a522-701820cc8079,kanton-jura-haushalte-und-familien,,Kanton Jura: Haushalte und Familien,2023-07-20T06:19:02.772637,2026-03-06T13:09:12.215957,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"JSON,JSON,HTML,HTML,HTML,JSON,XLS,XLS,XLS",False,,0.7778,37
4f016475-0030-42a1-984d-ce02d68a48ff,kanton-neuenburg-erwerbsleben-und-ausbildung,,Kanton Neuenburg: Erwerbsleben und Ausbildung,2023-07-20T06:19:26.727208,2026-03-06T13:09:08.391284,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"XLS,JSON,XLS,JSON,XLS,HTML,HTML,HTML,JSON",False,,0.7778,49
c6ad2502-3763-485f-bb64-acd359e6bd12,kanton-appenzell-i-rh-haushalte-und-familien,,Kanton Appenzell I.Rh: Haushalte und Familien,2023-07-20T06:19:00.059922,2026-03-06T13:09:04.162893,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"HTML,XLS,JSON,JSON,HTML,XLS,HTML,XLS,JSON",False,,0.7778,50
1a287864-5d97-4335-b462-f6fc64253496,arbeitsstatten-und-beschaftigte-nach-kanton-wirtschaftsabteilung-und-grossenklasse-bz,,"Arbeitsstätten und Beschäftigte nach Kanton, Wirtschaftsabteilung und Grössenklasse (BZ)",2022-05-11T13:40:44.723878,2026-03-06T13:09:00.759046,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",165,5,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,93
51f0d2a9-dfdc-4970-ae93-db0214632947,kanton-waadt-haushalte-und-familien,,Kanton Waadt: Haushalte und Familien,2023-07-20T06:18:34.250379,2026-03-06T13:08:58.407019,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",120,10,1,9,"JSON,JSON,JSON,HTML,XLS,XLS,XLS,HTML,HTML",False,,0.7778,36
d49dfc62-9b7b-41d7-8e82-90af261be4cc,kanton-st-gallen-erwerbsleben-und-ausbildung,,Kanton St. Gallen: Erwerbsleben und Ausbildung,2023-07-20T06:19:52.117464,2026-03-06T13:08:53.971483,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",128,16,2,9,"JSON,HTML,XLS,JSON,XLS,XLS,HTML,HTML,JSON",False,,0.7778,49
